Event_ID,Timestamp,Gate_ID,Ticket_Class,Purchase_Type,Staff_On_Duty,Gate_Status,Alerts,Total_Attendance,Zone_Attendance,Sellout_Rate(%),Drill_Timestamp,Evacuation_Time(min),Congestion_Hotspot
5983,02/06/2025 10:30,East,Economy,Pre,20,Open,None,56529,12118,91,02/07/2025 10:30,4.98,Z5
5984,02/06/2025 10:40,East,Economy,At-Gate,15,Open,None,56529,11926,91,02/07/2025 10:40,5.9,Z1
5985,02/06/2025 10:50,East,Economy,Pre,20,Open,None,56529,12425,91,02/07/2025 10:50,5.42,Z9
5986,02/06/2025 11:00,East,Economy,Pre,21,Open,None,56529,9554,91,02/07/2025 11:00,3.91,Z3
5987,02/06/2025 11:10,East,Economy,Pre,17,Open,None,56529,7651,91,02/07/2025 11:10,7.05,Z1
5988,02/06/2025 11:20,East,Economy,Pre,17,Open,None,56529,10488,91,02/07/2025 11:20,7.75,Z3
5989,02/06/2025 11:30,East,Economy,Pre,17,Open,None,56529,9278,91,02/07/2025 11:30,7.18,Z4
5990,02/06/2025 11:40,East,Economy,Pre,14,Open,None,56529,11981,91,02/07/2025 11:40,4.43,Z7
5991,02/06/2025 11:50,East,Economy,At-Gate,15,Open,None,56529,11837,91,02/07/2025 11:50,7.93,Z4
5992,02/06/2025 12:00,East,Economy,At-Gate,30,Open,None,56529,12540,91,02/07/2025 12:00,3.59,Z9
5993,02/06/2025 12:10,East,Economy,Pre,18,Open,None,56529,12291,91,02/07/2025 12:10,3.0,Z5
5994,02/06/2025 12:20,East,Economy,At-Gate,21,Open,None,56529,5861,91,02/07/2025 12:20,6.25,Z7
5995,02/06/2025 12:30,East,Economy,At-Gate,18,Open,None,56529,2687,91,02/07/2025 12:30,6.12,Z3
5996,02/06/2025 12:40,East,Economy,At-Gate,16,Open,None,56529,13169,91,02/07/2025 12:40,3.58,Z7
5997,02/06/2025 12:50,East,Economy,Pre,11,Open,None,56529,8500,91,02/07/2025 12:50,4.14,Z7
5998,02/06/2025 13:00,East,Economy,At-Gate,20,Open,None,56529,10624,91,02/07/2025 13:00,7.32,Z2
5999,02/06/2025 13:10,East,Economy,At-Gate,6,Open,None,56529,9021,91,02/07/2025 13:10,7.34,Z6
6000,02/07/2025 12:00,West,Regular,At-Gate,17,Open,None,63968,9419,98,02/08/2025 12:00,6.74,Z2
6001,02/07/2025 12:10,West,Regular,At-Gate,16,Open,None,63968,14964,98,02/08/2025 12:10,4.33,Z1
6002,02/07/2025 12:20,West,Regular,At-Gate,25,Open,None,63968,16587,98,02/08/2025 12:20,3.06,Z3
6003,02/07/2025 12:30,West,Regular,At-Gate,14,Open,None,63968,18412,98,02/08/2025 12:30,5.92,Z9
6004,02/07/2025 12:40,West,Regular,At-Gate,17,Open,None,63968,8385,98,02/08/2025 12:40,3.53,Z7
6005,02/07/2025 12:50,West,Regular,At-Gate,13,Open,None,63968,9433,98,02/08/2025 12:50,7.47,Z3
6006,02/07/2025 13:00,West,Regular,Pre,10,Open,None,63968,3852,98,02/08/2025 13:00,6.8,Z8
6007,02/07/2025 13:10,West,Regular,Pre,14,Open,None,63968,11421,98,02/08/2025 13:10,5.92,Z4
6008,02/07/2025 13:20,West,Regular,At-Gate,15,Open,None,63968,10746,98,02/08/2025 13:20,3.05,Z9
6009,02/07/2025 13:30,West,Regular,Pre,17,Open,None,63968,8224,98,02/08/2025 13:30,6.68,Z10
6010,02/07/2025 13:40,West,Regular,Pre,16,Open,None,63968,9679,98,02/08/2025 13:40,4.07,Z10
6011,02/07/2025 13:50,West,Regular,At-Gate,21,Open,None,63968,13259,98,02/08/2025 13:50,3.45,Z10
6012,02/07/2025 14:00,West,Regular,Pre,18,Open,None,63968,14775,98,02/08/2025 14:00,4.75,Z3
6013,02/07/2025 14:10,West,Regular,Pre,15,Open,None,63968,11239,98,02/08/2025 14:10,6.42,Z4
6014,02/07/2025 14:20,West,Regular,Pre,10,Open,None,63968,11992,98,02/08/2025 14:20,4.0,Z7
6015,02/07/2025 14:30,West,Regular,Pre,21,Open,None,63968,6342,98,02/08/2025 14:30,6.8,Z5
6016,02/07/2025 14:40,West,Regular,At-Gate,17,Open,None,63968,6679,98,02/08/2025 14:40,5.71,Z6
6017,02/07/2025 14:50,West,Regular,At-Gate,18,Open,None,63968,14915,98,02/08/2025 14:50,4.68,Z6
6018,02/07/2025 15:00,West,Regular,At-Gate,5,Open,None,63968,5616,98,02/08/2025 15:00,5.1,Z5
6019,02/07/2025 15:10,West,Regular,Pre,25,Open,None,63968,8615,98,02/08/2025 15:10,5.77,Z2
6020,02/08/2025 12:00,West,Economy,Pre,8,Open,None,42825,10203,94,02/09/2025 12:00,6.83,Z5
6021,02/08/2025 12:10,West,Economy,At-Gate,18,Open,None,42825,12331,94,02/09/2025 12:10,6.23,Z10
6022,02/08/2025 12:20,West,Economy,Pre,14,Open,None,42825,14830,94,02/09/2025 12:20,6.96,Z2
6023,02/08/2025 12:30,West,Economy,At-Gate,21,Open,None,42825,5978,94,02/09/2025 12:30,6.98,Z1
6024,02/08/2025 12:40,West,Economy,Pre,16,Closed,Overcrowding,42825,7053,94,02/09/2025 12:40,4.97,Z8
6025,02/08/2025 12:50,West,Economy,Pre,11,Closed,Blockage,42825,12441,94,02/09/2025 12:50,4.06,Z8
6026,02/08/2025 13:00,West,Economy,At-Gate,7,Closed,Overcrowding,42825,16706,94,02/09/2025 13:00,5.15,Z7
6027,02/08/2025 13:10,West,Economy,At-Gate,18,Open,None,42825,8505,94,02/09/2025 13:10,5.34,Z6
6028,02/08/2025 13:20,West,Economy,Pre,26,Open,None,42825,8783,94,02/09/2025 13:20,6.15,Z4
6029,02/08/2025 13:30,West,Economy,Pre,21,Open,None,42825,12697,94,02/09/2025 13:30,3.63,Z8
6030,02/08/2025 13:40,West,Economy,Pre,23,Open,None,42825,10177,94,02/09/2025 13:40,4.67,Z2
6031,02/08/2025 13:50,West,Economy,At-Gate,12,Open,None,42825,11305,94,02/09/2025 13:50,4.11,Z1
6032,02/08/2025 14:00,West,Economy,At-Gate,15,Open,None,42825,5709,94,02/09/2025 14:00,6.14,Z4
6033,02/08/2025 14:10,West,Economy,Pre,13,Open,None,42825,5811,94,02/09/2025 14:10,6.38,Z7
6034,02/08/2025 14:20,West,Economy,Pre,22,Open,None,42825,5277,94,02/09/2025 14:20,4.05,Z3
6035,02/08/2025 14:30,West,Economy,At-Gate,16,Open,None,42825,6791,94,02/09/2025 14:30,5.23,Z5
6036,02/08/2025 14:40,West,Economy,At-Gate,16,Open,None,42825,12066,94,02/09/2025 14:40,6.65,Z7
6037,02/08/2025 14:50,West,Economy,At-Gate,20,Open,None,42825,8839,94,02/09/2025 14:50,5.66,Z5
6038,02/08/2025 15:00,West,Economy,Pre,14,Open,None,42825,4171,94,02/09/2025 15:00,7.63,Z7
6039,02/08/2025 15:10,West,Economy,Pre,15,Open,None,42825,11580,94,02/09/2025 15:10,3.19,Z1
6040,02/09/2025 08:00,West,Regular,At-Gate,16,Open,None,52046,11483,93,02/10/2025 08:00,4.06,Z1
6041,02/09/2025 08:10,West,Regular,Pre,15,Open,None,52046,16409,93,02/10/2025 08:10,3.25,Z5
6042,02/09/2025 08:20,West,Regular,At-Gate,19,Open,None,52046,13122,93,02/10/2025 08:20,5.75,Z1
6043,02/09/2025 08:30,West,Regular,Pre,8,Open,None,52046,17382,93,02/10/2025 08:30,4.44,Z1
6044,02/09/2025 08:40,West,Regular,Pre,20,Open,None,52046,14209,93,02/10/2025 08:40,5.36,Z9
6045,02/09/2025 08:50,West,Regular,Pre,15,Open,None,52046,7540,93,02/10/2025 08:50,6.58,Z10
6046,02/09/2025 09:00,West,Regular,Pre,24,Open,None,52046,8653,93,02/10/2025 09:00,6.08,Z7
6047,02/09/2025 09:10,West,Regular,Pre,16,Open,None,52046,11150,93,02/10/2025 09:10,7.55,Z9
6048,02/09/2025 09:20,West,Regular,Pre,16,Open,None,52046,3564,93,02/10/2025 09:20,3.49,Z4
6049,02/09/2025 09:30,West,Regular,At-Gate,21,Open,None,52046,11637,93,02/10/2025 09:30,6.87,Z9
6050,02/09/2025 09:40,West,Regular,At-Gate,8,Open,None,52046,8267,93,02/10/2025 09:40,4.34,Z1
6051,02/09/2025 09:50,West,Regular,Pre,10,Open,None,52046,5786,93,02/10/2025 09:50,3.39,Z3
6052,02/09/2025 10:00,West,Regular,At-Gate,20,Open,None,52046,13163,93,02/10/2025 10:00,7.78,Z1
6053,02/09/2025 10:10,West,Regular,Pre,16,Open,None,52046,10928,93,02/10/2025 10:10,5.53,Z2
6054,02/09/2025 10:20,West,Regular,At-Gate,10,Open,None,52046,7224,93,02/10/2025 10:20,7.81,Z4
6055,02/09/2025 10:30,West,Regular,At-Gate,11,Open,None,52046,9324,93,02/10/2025 10:30,3.68,Z2
6056,02/09/2025 10:40,West,Regular,Pre,16,Open,None,52046,10659,93,02/10/2025 10:40,3.65,Z6
6057,02/09/2025 10:50,West,Regular,At-Gate,17,Open,None,52046,9315,93,02/10/2025 10:50,5.43,Z3
6058,02/09/2025 11:00,West,Regular,Pre,14,Open,None,52046,10754,93,02/10/2025 11:00,7.03,Z2
6059,02/09/2025 11:10,West,Regular,At-Gate,11,Open,None,52046,8262,93,02/10/2025 11:10,5.5,Z1
6060,02/10/2025 12:00,South,Economy,Pre,12,Open,None,45641,9386,95,02/11/2025 12:00,5.11,Z4
6061,02/10/2025 12:10,South,Economy,At-Gate,17,Open,None,45641,12304,95,02/11/2025 12:10,5.98,Z3
6062,02/10/2025 12:20,South,Economy,Pre,9,Open,None,45641,17493,95,02/11/2025 12:20,6.62,Z10
6063,02/10/2025 12:30,South,Economy,Pre,11,Open,None,45641,11869,95,02/11/2025 12:30,6.92,Z6
6064,02/10/2025 12:40,South,Economy,Pre,16,Open,None,45641,9736,95,02/11/2025 12:40,6.15,Z3
6065,02/10/2025 12:50,South,Economy,At-Gate,17,Open,None,45641,6566,95,02/11/2025 12:50,5.5,Z2
6066,02/10/2025 13:00,South,Economy,Pre,15,Open,None,45641,6842,95,02/11/2025 13:00,5.7,Z2
6067,02/10/2025 13:10,South,Economy,Pre,12,Open,None,45641,8427,95,02/11/2025 13:10,4.41,Z3
6068,02/10/2025 13:20,South,Economy,At-Gate,24,Open,None,45641,4361,95,02/11/2025 13:20,6.13,Z7
6069,02/10/2025 13:30,South,Economy,At-Gate,11,Open,None,45641,5389,95,02/11/2025 13:30,6.22,Z6
6070,02/10/2025 13:40,South,Economy,At-Gate,19,Open,None,45641,13641,95,02/11/2025 13:40,4.75,Z7
6071,02/10/2025 13:50,South,Economy,Pre,15,Open,None,45641,10602,95,02/11/2025 13:50,5.26,Z7
6072,02/10/2025 14:00,South,Economy,Pre,15,Open,None,45641,2000,95,02/11/2025 14:00,7.72,Z8
6073,02/10/2025 14:10,South,Economy,At-Gate,15,Open,None,45641,13086,95,02/11/2025 14:10,5.53,Z2
6074,02/10/2025 14:20,South,Economy,Pre,9,Open,None,45641,10049,95,02/11/2025 14:20,6.77,Z6
6075,02/10/2025 14:30,South,Economy,Pre,15,Open,None,45641,13553,95,02/11/2025 14:30,7.56,Z5
6076,02/10/2025 14:40,South,Economy,Pre,8,Open,None,45641,14292,95,02/11/2025 14:40,3.9,Z2
6077,02/10/2025 14:50,South,Economy,At-Gate,16,Open,None,45641,9506,95,02/11/2025 14:50,4.89,Z1
6078,02/10/2025 15:00,South,Economy,At-Gate,10,Open,None,45641,8388,95,02/11/2025 15:00,7.51,Z3
6079,02/10/2025 15:10,South,Economy,Pre,17,Open,None,45641,9473,95,02/11/2025 15:10,7.5,Z9
6080,02/11/2025 14:00,North,VIP,Pre,12,Open,None,51672,4512,93,02/12/2025 14:00,6.54,Z2
6081,02/11/2025 14:10,North,VIP,Pre,21,Open,None,51672,5487,93,02/12/2025 14:10,4.42,Z5
6082,02/11/2025 14:20,North,VIP,Pre,13,Open,None,51672,11006,93,02/12/2025 14:20,5.26,Z1
6083,02/11/2025 14:30,North,VIP,Pre,20,Open,None,51672,6445,93,02/12/2025 14:30,6.86,Z10
6084,02/11/2025 14:40,North,VIP,At-Gate,19,Open,None,51672,12636,93,02/12/2025 14:40,3.73,Z9
6085,02/11/2025 14:50,North,VIP,Pre,21,Open,None,51672,14797,93,02/12/2025 14:50,4.06,Z5
6086,02/11/2025 15:00,North,VIP,At-Gate,20,Open,None,51672,11423,93,02/12/2025 15:00,6.59,Z6
6087,02/11/2025 15:10,North,VIP,Pre,18,Open,None,51672,11448,93,02/12/2025 15:10,6.23,Z3
6088,02/11/2025 15:20,North,VIP,At-Gate,16,Open,None,51672,8526,93,02/12/2025 15:20,7.61,Z8
6089,02/11/2025 15:30,North,VIP,At-Gate,19,Open,None,51672,9997,93,02/12/2025 15:30,5.27,Z9
6090,02/11/2025 15:40,North,VIP,At-Gate,17,Open,None,51672,10703,93,02/12/2025 15:40,7.06,Z4
6091,02/11/2025 15:50,North,VIP,At-Gate,17,Open,None,51672,12655,93,02/12/2025 15:50,5.29,Z6
6092,02/11/2025 16:00,North,VIP,Pre,11,Open,None,51672,9702,93,02/12/2025 16:00,6.86,Z3
6093,02/11/2025 16:10,North,VIP,At-Gate,15,Open,None,51672,3370,93,02/12/2025 16:10,6.08,Z1
6094,02/11/2025 16:20,North,VIP,At-Gate,22,Open,None,51672,7500,93,02/12/2025 16:20,6.0,Z4
6095,02/11/2025 16:30,North,VIP,Pre,19,Open,None,51672,6991,93,02/12/2025 16:30,3.46,Z5
6096,02/11/2025 16:40,North,VIP,At-Gate,24,Open,None,51672,14562,93,02/12/2025 16:40,5.08,Z6
6097,02/11/2025 16:50,North,VIP,At-Gate,19,Open,None,51672,13248,93,02/12/2025 16:50,7.88,Z5
6098,02/11/2025 17:00,North,VIP,Pre,5,Open,None,51672,5682,93,02/12/2025 17:00,6.31,Z8
6099,02/11/2025 17:10,North,VIP,At-Gate,18,Open,None,51672,2926,93,02/12/2025 17:10,7.98,Z4
6100,02/12/2025 12:00,South,Regular,Pre,15,Open,None,50974,11192,93,02/13/2025 12:00,5.2,Z9
6101,02/12/2025 12:10,South,Regular,At-Gate,15,Open,None,50974,9745,93,02/13/2025 12:10,7.95,Z1
6102,02/12/2025 12:20,South,Regular,At-Gate,16,Open,None,50974,3066,93,02/13/2025 12:20,3.75,Z7
6103,02/12/2025 12:30,South,Regular,Pre,17,Open,None,50974,11687,93,02/13/2025 12:30,6.1,Z9
6104,02/12/2025 12:40,South,Regular,At-Gate,21,Open,None,50974,9490,93,02/13/2025 12:40,6.85,Z7
6105,02/12/2025 12:50,South,Regular,At-Gate,13,Open,None,50974,13021,93,02/13/2025 12:50,5.33,Z6
6106,02/12/2025 13:00,South,Regular,At-Gate,21,Open,None,50974,8739,93,02/13/2025 13:00,6.53,Z10
6107,02/12/2025 13:10,South,Regular,At-Gate,12,Open,None,50974,6969,93,02/13/2025 13:10,6.98,Z4
6108,02/12/2025 13:20,South,Regular,Pre,12,Open,None,50974,10473,93,02/13/2025 13:20,4.82,Z2
6109,02/12/2025 13:30,South,Regular,At-Gate,10,Open,None,50974,3741,93,02/13/2025 13:30,6.36,Z7
6110,02/12/2025 13:40,South,Regular,At-Gate,12,Open,None,50974,17290,93,02/13/2025 13:40,3.45,Z8
6111,02/12/2025 13:50,South,Regular,At-Gate,20,Open,None,50974,10664,93,02/13/2025 13:50,7.2,Z10
6112,02/12/2025 14:00,South,Regular,At-Gate,16,Open,None,50974,8223,93,02/13/2025 14:00,3.69,Z1
6113,02/12/2025 14:10,South,Regular,At-Gate,19,Open,None,50974,9753,93,02/13/2025 14:10,6.65,Z2
6114,02/12/2025 14:20,South,Regular,Pre,19,Open,None,50974,11046,93,02/13/2025 14:20,3.42,Z7
6115,02/12/2025 14:30,South,Regular,At-Gate,20,Open,None,50974,12292,93,02/13/2025 14:30,7.21,Z7
6116,02/12/2025 14:40,South,Regular,Pre,18,Open,None,50974,8851,93,02/13/2025 14:40,3.72,Z7
6117,02/12/2025 14:50,South,Regular,Pre,20,Open,None,50974,7702,93,02/13/2025 14:50,6.72,Z6
6118,02/12/2025 15:00,South,Regular,Pre,12,Open,None,50974,5539,93,02/13/2025 15:00,5.36,Z8
6119,02/12/2025 15:10,South,Regular,At-Gate,16,Open,None,50974,6505,93,02/13/2025 15:10,6.15,Z10
6120,02/13/2025 12:00,South,Economy,At-Gate,12,Open,None,42852,14607,94,02/14/2025 12:00,4.34,Z7
6121,02/13/2025 12:10,South,Economy,Pre,11,Open,None,42852,8571,94,02/14/2025 12:10,3.05,Z8
6122,02/13/2025 12:20,South,Economy,At-Gate,16,Open,None,42852,6310,94,02/14/2025 12:20,3.43,Z10
6123,02/13/2025 12:30,South,Economy,Pre,11,Open,None,42852,12412,94,02/14/2025 12:30,7.16,Z10
6124,02/13/2025 12:40,South,Economy,Pre,12,Open,None,42852,10629,94,02/14/2025 12:40,5.43,Z5
6125,02/13/2025 12:50,South,Economy,At-Gate,11,Open,None,42852,11073,94,02/14/2025 12:50,7.93,Z9
6126,02/13/2025 13:00,South,Economy,Pre,14,Open,None,42852,8489,94,02/14/2025 13:00,6.37,Z1
6127,02/13/2025 13:10,South,Economy,Pre,14,Open,None,42852,13352,94,02/14/2025 13:10,3.42,Z4
6128,02/13/2025 13:20,South,Economy,Pre,15,Open,None,42852,9393,94,02/14/2025 13:20,4.6,Z1
6129,02/13/2025 13:30,South,Economy,Pre,14,Open,None,42852,14880,94,02/14/2025 13:30,7.07,Z9
6130,02/13/2025 13:40,South,Economy,Pre,10,Open,None,42852,7654,94,02/14/2025 13:40,4.03,Z9
6131,02/13/2025 13:50,South,Economy,At-Gate,14,Open,None,42852,13471,94,02/14/2025 13:50,6.65,Z8
6132,02/13/2025 14:00,South,Economy,At-Gate,21,Open,None,42852,16204,94,02/14/2025 14:00,7.0,Z7
6133,02/13/2025 14:10,South,Economy,Pre,12,Open,None,42852,12377,94,02/14/2025 14:10,3.36,Z8
6134,02/13/2025 14:20,South,Economy,At-Gate,15,Open,None,42852,11088,94,02/14/2025 14:20,7.37,Z10
6135,02/13/2025 14:30,South,Economy,Pre,16,Open,None,42852,7575,94,02/14/2025 14:30,6.59,Z10
6136,02/13/2025 14:40,South,Economy,At-Gate,20,Open,None,42852,5910,94,02/14/2025 14:40,7.45,Z2
6137,02/13/2025 14:50,South,Economy,Pre,20,Open,None,42852,11126,94,02/14/2025 14:50,6.63,Z7
6138,02/13/2025 15:00,South,Economy,At-Gate,18,Open,None,42852,7557,94,02/14/2025 15:00,4.1,Z3
6139,02/13/2025 15:10,South,Economy,Pre,20,Open,None,42852,7385,94,02/14/2025 15:10,5.09,Z4
6140,02/14/2025 12:00,North,Economy,At-Gate,9,Open,None,62789,16869,90,02/15/2025 12:00,3.78,Z6
6141,02/14/2025 12:10,North,Economy,Pre,19,Open,None,62789,10944,90,02/15/2025 12:10,6.01,Z4
6142,02/14/2025 12:20,North,Economy,At-Gate,14,Open,None,62789,12665,90,02/15/2025 12:20,7.38,Z10
6143,02/14/2025 12:30,North,Economy,Pre,21,Open,None,62789,11795,90,02/15/2025 12:30,5.26,Z7
6144,02/14/2025 12:40,North,Economy,Pre,16,Open,None,62789,19713,90,02/15/2025 12:40,7.09,Z7
6145,02/14/2025 12:50,North,Economy,At-Gate,18,Closed,Blockage,62789,20000,90,02/15/2025 12:50,4.63,Z5
6146,02/14/2025 13:00,North,Economy,At-Gate,18,Closed,Overcrowding,62789,17625,90,02/15/2025 13:00,7.15,Z1
6147,02/14/2025 13:10,North,Economy,At-Gate,23,Closed,Overcrowding,62789,20000,90,02/15/2025 13:10,7.37,Z8
6148,02/14/2025 13:20,North,Economy,At-Gate,9,Open,None,62789,8925,90,02/15/2025 13:20,6.88,Z1
6149,02/14/2025 13:30,North,Economy,Pre,16,Open,None,62789,14196,90,02/15/2025 13:30,7.75,Z10
6150,02/14/2025 13:40,North,Economy,At-Gate,18,Open,None,62789,11084,90,02/15/2025 13:40,3.95,Z3
6151,02/14/2025 13:50,North,Economy,At-Gate,14,Open,None,62789,15481,90,02/15/2025 13:50,3.69,Z9
6152,02/14/2025 14:00,North,Economy,At-Gate,14,Open,None,62789,7763,90,02/15/2025 14:00,3.35,Z1
6153,02/14/2025 14:10,North,Economy,Pre,19,Open,None,62789,14949,90,02/15/2025 14:10,6.54,Z2
6154,02/14/2025 14:20,North,Economy,At-Gate,14,Open,None,62789,8512,90,02/15/2025 14:20,6.13,Z8
6155,02/14/2025 14:30,North,Economy,Pre,22,Open,None,62789,14086,90,02/15/2025 14:30,5.27,Z3
6156,02/14/2025 14:40,North,Economy,Pre,17,Open,None,62789,9721,90,02/15/2025 14:40,5.98,Z4
6157,02/14/2025 14:50,North,Economy,At-Gate,21,Open,None,62789,12237,90,02/15/2025 14:50,3.83,Z7
6158,02/14/2025 15:00,North,Economy,At-Gate,21,Open,None,62789,13249,90,02/15/2025 15:00,3.77,Z7
6159,02/14/2025 15:10,North,Economy,Pre,22,Open,None,62789,11463,90,02/15/2025 15:10,4.13,Z9
6160,02/15/2025 10:00,West,VIP,Pre,18,Open,None,54623,14210,91,02/16/2025 10:00,3.14,Z9
6161,02/15/2025 10:10,West,VIP,Pre,15,Open,None,54623,12926,91,02/16/2025 10:10,3.47,Z1
6162,02/15/2025 10:20,West,VIP,Pre,18,Open,None,54623,11118,91,02/16/2025 10:20,6.9,Z4
6163,02/15/2025 10:30,West,VIP,Pre,12,Open,None,54623,10307,91,02/16/2025 10:30,4.75,Z6
6164,02/15/2025 10:40,West,VIP,At-Gate,15,Open,None,54623,11140,91,02/16/2025 10:40,3.32,Z9
6165,02/15/2025 10:50,West,VIP,At-Gate,23,Open,None,54623,12186,91,02/16/2025 10:50,3.77,Z5
6166,02/15/2025 11:00,West,VIP,Pre,20,Open,None,54623,6856,91,02/16/2025 11:00,7.09,Z2
6167,02/15/2025 11:10,West,VIP,Pre,13,Open,None,54623,9675,91,02/16/2025 11:10,5.73,Z2
6168,02/15/2025 11:20,West,VIP,Pre,11,Open,None,54623,11444,91,02/16/2025 11:20,4.34,Z6
6169,02/15/2025 11:30,West,VIP,At-Gate,18,Open,None,54623,6786,91,02/16/2025 11:30,4.35,Z1
6170,02/15/2025 11:40,West,VIP,At-Gate,11,Open,None,54623,13125,91,02/16/2025 11:40,4.17,Z5
6171,02/15/2025 11:50,West,VIP,At-Gate,11,Open,None,54623,13675,91,02/16/2025 11:50,3.47,Z2
6172,02/15/2025 12:00,West,VIP,At-Gate,17,Open,None,54623,14577,91,02/16/2025 12:00,7.47,Z1
6173,02/15/2025 12:10,West,VIP,At-Gate,12,Open,None,54623,5460,91,02/16/2025 12:10,7.36,Z2
6174,02/15/2025 12:20,West,VIP,Pre,19,Open,None,54623,7770,91,02/16/2025 12:20,3.05,Z5
6175,02/15/2025 12:30,West,VIP,At-Gate,15,Open,None,54623,12748,91,02/16/2025 12:30,5.9,Z7
6176,02/15/2025 12:40,West,VIP,At-Gate,12,Open,None,54623,8637,91,02/16/2025 12:40,5.92,Z4
6177,02/15/2025 12:50,West,VIP,At-Gate,16,Open,None,54623,7665,91,02/16/2025 12:50,5.05,Z5
6178,02/15/2025 13:00,West,VIP,At-Gate,14,Open,None,54623,13513,91,02/16/2025 13:00,4.75,Z5
6179,02/15/2025 13:10,West,VIP,At-Gate,17,Open,None,54623,9861,91,02/16/2025 13:10,6.68,Z9
6180,02/16/2025 14:00,East,VIP,At-Gate,10,Open,None,62046,14039,93,02/17/2025 14:00,3.48,Z8
6181,02/16/2025 14:10,East,VIP,At-Gate,17,Open,None,62046,8439,93,02/17/2025 14:10,7.44,Z1
6182,02/16/2025 14:20,East,VIP,Pre,18,Open,None,62046,9113,93,02/17/2025 14:20,5.88,Z8
6183,02/16/2025 14:30,East,VIP,Pre,14,Open,None,62046,6911,93,02/17/2025 14:30,7.19,Z4
6184,02/16/2025 14:40,East,VIP,At-Gate,7,Open,None,62046,8923,93,02/17/2025 14:40,5.43,Z10
6185,02/16/2025 14:50,East,VIP,At-Gate,20,Open,None,62046,12329,93,02/17/2025 14:50,4.7,Z8
6186,02/16/2025 15:00,East,VIP,At-Gate,15,Open,None,62046,6602,93,02/17/2025 15:00,6.44,Z1
6187,02/16/2025 15:10,East,VIP,At-Gate,27,Open,None,62046,10272,93,02/17/2025 15:10,7.88,Z7
6188,02/16/2025 15:20,East,VIP,Pre,13,Open,None,62046,15446,93,02/17/2025 15:20,6.71,Z4
6189,02/16/2025 15:30,East,VIP,Pre,13,Open,None,62046,3637,93,02/17/2025 15:30,6.77,Z7
6190,02/16/2025 15:40,East,VIP,Pre,14,Open,None,62046,10296,93,02/17/2025 15:40,6.64,Z2
6191,02/16/2025 15:50,East,VIP,Pre,15,Open,None,62046,12245,93,02/17/2025 15:50,5.05,Z8
6192,02/16/2025 16:00,East,VIP,At-Gate,5,Open,None,62046,11513,93,02/17/2025 16:00,6.18,Z3
6193,02/16/2025 16:10,East,VIP,At-Gate,7,Open,None,62046,14166,93,02/17/2025 16:10,3.62,Z4
6194,02/16/2025 16:20,East,VIP,At-Gate,24,Open,None,62046,4968,93,02/17/2025 16:20,5.52,Z5
6195,02/16/2025 16:30,East,VIP,At-Gate,21,Open,None,62046,10166,93,02/17/2025 16:30,5.86,Z8
6196,02/16/2025 16:40,East,VIP,At-Gate,18,Open,None,62046,7152,93,02/17/2025 16:40,6.75,Z6
6197,02/16/2025 16:50,East,VIP,At-Gate,15,Open,None,62046,11597,93,02/17/2025 16:50,3.21,Z9
6198,02/16/2025 17:00,East,VIP,Pre,16,Open,None,62046,13239,93,02/17/2025 17:00,7.7,Z2
6199,02/16/2025 17:10,East,VIP,Pre,15,Open,None,62046,15377,93,02/17/2025 17:10,4.05,Z8
6200,02/17/2025 12:00,West,Regular,At-Gate,11,Open,None,48922,12352,89,02/18/2025 12:00,7.93,Z8
6201,02/17/2025 12:10,West,Regular,At-Gate,18,Open,None,48922,8319,89,02/18/2025 12:10,6.84,Z5
6202,02/17/2025 12:20,West,Regular,Pre,18,Open,None,48922,6293,89,02/18/2025 12:20,7.4,Z2
6203,02/17/2025 12:30,West,Regular,At-Gate,9,Open,None,48922,2848,89,02/18/2025 12:30,6.97,Z2
6204,02/17/2025 12:40,West,Regular,At-Gate,21,Open,None,48922,12516,89,02/18/2025 12:40,5.04,Z9
6205,02/17/2025 12:50,West,Regular,Pre,17,Open,None,48922,12275,89,02/18/2025 12:50,5.4,Z9
6206,02/17/2025 13:00,West,Regular,Pre,11,Open,None,48922,10353,89,02/18/2025 13:00,7.2,Z5
6207,02/17/2025 13:10,West,Regular,Pre,20,Open,None,48922,8713,89,02/18/2025 13:10,4.89,Z3
6208,02/17/2025 13:20,West,Regular,Pre,10,Open,None,48922,7494,89,02/18/2025 13:20,7.14,Z7
6209,02/17/2025 13:30,West,Regular,Pre,19,Open,None,48922,9527,89,02/18/2025 13:30,5.99,Z1
6210,02/17/2025 13:40,West,Regular,At-Gate,18,Open,None,48922,19357,89,02/18/2025 13:40,5.16,Z3
6211,02/17/2025 13:50,West,Regular,Pre,21,Open,None,48922,14299,89,02/18/2025 13:50,4.68,Z9
6212,02/17/2025 14:00,West,Regular,At-Gate,17,Open,None,48922,10572,89,02/18/2025 14:00,5.12,Z3
6213,02/17/2025 14:10,West,Regular,Pre,9,Open,None,48922,7633,89,02/18/2025 14:10,6.81,Z4
6214,02/17/2025 14:20,West,Regular,Pre,20,Open,None,48922,10486,89,02/18/2025 14:20,6.51,Z4
6215,02/17/2025 14:30,West,Regular,At-Gate,16,Open,None,48922,14380,89,02/18/2025 14:30,5.77,Z4
6216,02/17/2025 14:40,West,Regular,Pre,11,Open,None,48922,13271,89,02/18/2025 14:40,4.89,Z10
